Scrape started on: 11:10:09
[STARTUP | Mon May 31 11:10:09 2021 | main.py | <module>]: Init Database
[SCRAPE | Mon May 31 11:50:00 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: KINGGOAT not found on sniffer
[SCRAPE | Mon May 31 11:50:02 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Alopekis Inu not found on sniffer
[SCRAPE | Mon May 31 11:50:04 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SAFECAT not found on sniffer
[SCRAPE | Mon May 31 11:50:05 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: HAPPYCAT not found on sniffer
[SCRAPE | Mon May 31 11:50:07 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SushiSwap not found on sniffer
[SCRAPE | Mon May 31 11:50:08 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: GhostSwap not found on sniffer
[SCRAPE | Mon May 31 11:50:10 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: NFTcat not found on sniffer
[SCRAPE | Mon May 31 11:50:12 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: DEGO FINANCE not found on sniffer
[SCRAPE | Mon May 31 11:50:13 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: MaxTele not found on sniffer
[SCRAPE | Mon May 31 11:50:15 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Uber Finance not found on sniffer
[SCRAPE | Mon May 31 11:50:16 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: PIGLET not found on sniffer
[SCRAPE | Mon May 31 11:50:18 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: piqiu not found on sniffer
[SCRAPE | Mon May 31 11:50:20 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: MAME SHIBA not found on sniffer
[SCRAPE | Mon May 31 11:50:23 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Doja Cat not found on sniffer
[SCRAPE | Mon May 31 11:50:25 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: LuckyMe not found on sniffer
[SCRAPE | Mon May 31 11:50:26 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ElonDoge not found on sniffer
[SCRAPE | Mon May 31 11:50:28 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Aroma Finance not found on sniffer
[SCRAPE | Mon May 31 11:50:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: CrypkmmtoTycoon Token not found on sniffer
[SCRAPE | Mon May 31 11:50:31 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Haroldo not found on sniffer
[SCRAPE | Mon May 31 11:50:33 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: LuckyMe not found on sniffer
[SCRAPE | Mon May 31 11:50:34 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: LuckyMe not found on sniffer
[SCRAPE | Mon May 31 11:50:36 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BerrySwap not found on sniffer
[SCRAPE | Mon May 31 11:50:37 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: aspire not found on sniffer
[SCRAPE | Mon May 31 11:50:39 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: KISHU JAPAN not found on sniffer
[SCRAPE | Mon May 31 11:50:41 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: MAMBABSC not found on sniffer
[SCRAPE | Mon May 31 11:50:42 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SyrupBar Token not found on sniffer
[SCRAPE | Mon May 31 11:50:44 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: CandySwap Token not found on sniffer
[SCRAPE | Mon May 31 11:50:45 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: CrypkmmtoTycoon Token not found on sniffer
[SCRAPE | Mon May 31 11:50:47 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Sbt Token not found on sniffer
[SCRAPE | Mon May 31 11:50:49 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ROPE not found on sniffer
[SCRAPE | Mon May 31 11:50:50 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: LuckyMe not found on sniffer
[SCRAPE | Mon May 31 11:50:52 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ChainPad not found on sniffer
[SCRAPE | Mon May 31 11:50:53 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: LittleFrog not found on sniffer
[SCRAPE | Mon May 31 11:50:55 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Dracula.Finance not found on sniffer
[SCRAPE | Mon May 31 11:50:57 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: NRDE not found on sniffer
[SCRAPE | Mon May 31 11:50:58 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Faucet Crypto not found on sniffer
[SCRAPE | Mon May 31 11:51:00 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ELONONE not found on sniffer
[SCRAPE | Mon May 31 11:51:02 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Test Token not found on sniffer
[SCRAPE | Mon May 31 11:51:03 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Stake BTCN not found on sniffer
[SCRAPE | Mon May 31 11:51:05 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token:  Testal    not found on sniffer
[SCRAPE | Mon May 31 11:51:06 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token:  Balenciaga not found on sniffer
[SCRAPE | Mon May 31 11:51:08 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: STARTAXI not found on sniffer
[SCRAPE | Mon May 31 11:51:10 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: OceanDoge not found on sniffer
[SCRAPE | Mon May 31 11:51:11 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: suply not found on sniffer
[SCRAPE | Mon May 31 11:51:13 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: TESTNOTBUY01 not found on sniffer
[SCRAPE | Mon May 31 11:51:14 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: FEGtoken not found on sniffer
[SCRAPE | Mon May 31 11:51:16 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: HyperMoonLancer not found on sniffer
[SCRAPE | Mon May 31 11:51:18 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: RocketStrategy not found on sniffer
[SCRAPE | Mon May 31 11:51:19 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Uber Finance not found on sniffer
[SCRAPE | Mon May 31 11:51:21 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Whats Up not found on sniffer
[SCRAPE | Mon May 31 11:51:22 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Blast not found on sniffer
[SCRAPE | Mon May 31 11:51:24 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ElonDoge not found on sniffer
[SCRAPE | Mon May 31 11:51:26 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BSCXSafe not found on sniffer
[SCRAPE | Mon May 31 11:51:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: sands not found on sniffer
[SCRAPE | Mon May 31 11:51:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SaveWorld not found on sniffer
[SCRAPE | Mon May 31 11:51:30 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Brachiosaurus not found on sniffer
[SCRAPE | Mon May 31 11:51:32 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ButterFly not found on sniffer
[SCRAPE | Mon May 31 11:51:34 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Apollo not found on sniffer
[SCRAPE | Mon May 31 11:51:35 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BnBHusky not found on sniffer
[SCRAPE | Mon May 31 11:51:37 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Castro not found on sniffer
[SCRAPE | Mon May 31 11:51:39 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: MARS PROTOCOL not found on sniffer
[SCRAPE | Mon May 31 11:51:40 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Safe Dog Finance not found on sniffer
[SCRAPE | Mon May 31 11:51:42 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: LightningServiceAuthenticationToken not found on sniffer
[SCRAPE | Mon May 31 11:51:43 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Bifrost not found on sniffer
[SCRAPE | Mon May 31 11:51:45 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: bogged.finance not found on sniffer
[SCRAPE | Mon May 31 11:51:47 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: mame shiba not found on sniffer
[SCRAPE | Mon May 31 11:51:48 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: TRON not found on sniffer
[SCRAPE | Mon May 31 11:51:50 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: NBShit not found on sniffer
[SCRAPE | Mon May 31 11:51:51 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Mapple not found on sniffer
[SCRAPE | Mon May 31 11:51:53 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: LAMBOG not found on sniffer
[SCRAPE | Mon May 31 11:51:55 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Uni Cube not found on sniffer
[SCRAPE | Mon May 31 11:51:56 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: RobotInu not found on sniffer
[SCRAPE | Mon May 31 11:51:58 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Bridgewater Finance not found on sniffer
[SCRAPE | Mon May 31 11:51:59 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Marscoin not found on sniffer
[SCRAPE | Mon May 31 11:52:01 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: OceanSpacePort not found on sniffer
[SCRAPE | Mon May 31 11:52:03 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: solarcity not found on sniffer
[SCRAPE | Mon May 31 11:52:04 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: England SUP not found on sniffer
[SCRAPE | Mon May 31 11:52:06 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BnBHusky not found on sniffer
[SCRAPE | Mon May 31 11:52:07 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: RainbowX not found on sniffer
[SCRAPE | Mon May 31 11:52:09 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: POLKACHAIN not found on sniffer
[SCRAPE | Mon May 31 11:52:11 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: TOKAI not found on sniffer
[SCRAPE | Mon May 31 11:52:12 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: EuropeanFootballAssociations not found on sniffer
[SCRAPE | Mon May 31 11:52:14 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SafetyMoon not found on sniffer
[SCRAPE | Mon May 31 11:52:15 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: PhosphateRock not found on sniffer
[SCRAPE | Mon May 31 11:52:17 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token:  HardStone not found on sniffer
[SCRAPE | Mon May 31 11:52:19 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Elon Smega not found on sniffer
[SCRAPE | Mon May 31 11:52:20 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: DIAMOND.FINANCE not found on sniffer
[SCRAPE | Mon May 31 11:52:22 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: HOTTIES not found on sniffer
[SCRAPE | Mon May 31 11:52:24 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Earn Token not found on sniffer
[SCRAPE | Mon May 31 11:52:25 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: WenMoon not found on sniffer
[SCRAPE | Mon May 31 11:52:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: GOLDRACCOON not found on sniffer
[SCRAPE | Mon May 31 11:52:28 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: LITTLE MUSHROOM not found on sniffer
[SCRAPE | Mon May 31 11:52:30 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Sabaka Inu not found on sniffer
[SCRAPE | Mon May 31 11:52:32 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: DeimosShiba not found on sniffer
[SCRAPE | Mon May 31 11:52:33 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: GatorSwapt Token not found on sniffer
[SCRAPE | Mon May 31 11:52:35 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: STREETDOGE not found on sniffer
[SCRAPE | Mon May 31 11:52:36 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: CidQu not found on sniffer
[SCRAPE | Mon May 31 11:52:38 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Morank not found on sniffer
[SCRAPE | Mon May 31 11:52:40 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: RocketStar not found on sniffer
[SCRAPE | Mon May 31 11:52:41 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BLACKWATER not found on sniffer
[SCRAPE | Mon May 31 11:52:43 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Narendra Modi not found on sniffer
[SCRAPE | Mon May 31 11:52:44 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SpaceBear Token not found on sniffer
[SCRAPE | Mon May 31 11:52:46 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Cumanomics not found on sniffer
[SCRAPE | Mon May 31 11:52:48 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Who Let the Doge Out not found on sniffer
[SCRAPE | Mon May 31 11:52:49 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: RocketPlasma not found on sniffer
[SCRAPE | Mon May 31 11:52:51 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Carug Finance not found on sniffer
[SCRAPE | Mon May 31 11:52:52 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: NoMeat not found on sniffer
[SCRAPE | Mon May 31 11:52:54 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SOL not found on sniffer
[SCRAPE | Mon May 31 11:52:56 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Kitkat Finance not found on sniffer
[SCRAPE | Mon May 31 11:52:57 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Yummy Bunny not found on sniffer
[SCRAPE | Mon May 31 11:52:59 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: safecovid.io not found on sniffer
[SCRAPE | Mon May 31 11:53:01 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: 1000X not found on sniffer
[SCRAPE | Mon May 31 11:53:02 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: HOT MOMS not found on sniffer
[SCRAPE | Mon May 31 11:53:04 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Castro not found on sniffer
[SCRAPE | Mon May 31 11:53:05 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: PokerSwap not found on sniffer
[SCRAPE | Mon May 31 11:53:07 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: DogeDeimos not found on sniffer
[SCRAPE | Mon May 31 11:53:09 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: HYDRASKY not found on sniffer
[SCRAPE | Mon May 31 11:53:10 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: PussyGang not found on sniffer
[SCRAPE | Mon May 31 11:53:12 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: LITTLE MUSHROOM (t.me/littlemushroombsc) not found on sniffer
[SCRAPE | Mon May 31 11:53:14 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Voting Escrow MBOX not found on sniffer
[SCRAPE | Mon May 31 11:53:15 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Toby Token not found on sniffer
[SCRAPE | Mon May 31 11:53:17 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Hermes not found on sniffer
[SCRAPE | Mon May 31 11:53:18 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Carug Finance not found on sniffer
[SCRAPE | Mon May 31 11:53:20 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: HYDRASKY not found on sniffer
[SCRAPE | Mon May 31 11:53:22 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: TankerColony not found on sniffer
[SCRAPE | Mon May 31 11:53:23 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BSC City not found on sniffer
[SCRAPE | Mon May 31 11:53:25 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: KINGTOMOON not found on sniffer
[SCRAPE | Mon May 31 11:53:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: yahudi not found on sniffer
[SCRAPE | Mon May 31 11:53:28 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: MARGIN CALL TOKEN not found on sniffer
[SCRAPE | Mon May 31 11:53:30 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: CoupleSwap not found on sniffer
[SCRAPE | Mon May 31 11:53:31 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: GAMBLER not found on sniffer
[SCRAPE | Mon May 31 11:53:33 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Dogomoon not found on sniffer
[SCRAPE | Mon May 31 11:53:35 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Reflectance not found on sniffer
[SCRAPE | Mon May 31 11:53:36 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: MOONSAFE not found on sniffer
[SCRAPE | Mon May 31 11:53:38 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: PacMan not found on sniffer
[SCRAPE | Mon May 31 11:53:39 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: DragonLantern not found on sniffer
[SCRAPE | Mon May 31 11:53:41 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: GoldBitex not found on sniffer
[SCRAPE | Mon May 31 11:53:43 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: NBShit not found on sniffer
[SCRAPE | Mon May 31 11:53:44 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: TRANSFORMER FINANCE not found on sniffer
[SCRAPE | Mon May 31 11:53:46 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: OXYGAIN not found on sniffer
[SCRAPE | Mon May 31 11:53:48 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: CatchRug not found on sniffer
[SCRAPE | Mon May 31 11:53:49 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: MoonFly not found on sniffer
[SCRAPE | Mon May 31 11:53:51 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: PrimeSwap not found on sniffer
[SCRAPE | Mon May 31 11:53:52 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Veks not found on sniffer
[SCRAPE | Mon May 31 11:53:54 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BearSwap not found on sniffer
[SCRAPE | Mon May 31 11:53:56 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: INTERGALACTIC SHIBA not found on sniffer
[SCRAPE | Mon May 31 11:53:57 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: YumYumFarm not found on sniffer
[SCRAPE | Mon May 31 11:53:59 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Cookie Swap not found on sniffer
[SCRAPE | Mon May 31 11:54:00 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Dirty MOMS not found on sniffer
[SCRAPE | Mon May 31 11:54:02 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Faraday Future Coin not found on sniffer
[SCRAPE | Mon May 31 11:54:04 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: PornSwap not found on sniffer
[SCRAPE | Mon May 31 11:54:05 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SafeMoon not found on sniffer
[SCRAPE | Mon May 31 11:54:07 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: NROU not found on sniffer
[SCRAPE | Mon May 31 11:54:09 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Australian Safe Shepherd Cash not found on sniffer
